"user_id","age","male","friend_cnt","avg_friend_age","avg_friend_male","friend_country_cnt","subscriber_friend_cnt","songsListened","lovedTracks","posts","playlists","shouts","delta_friend_cnt","delta_avg_friend_age","delta_avg_friend_male","delta_friend_country_cnt","delta_subscriber_friend_cnt","delta_songsListened","delta_lovedTracks","delta_posts","delta_playlists","delta_shouts","tenure","good_country","delta_good_country"
1524871,18,1,12,18.66666667,0.75,2,1,42116,100,0,0,2,0,-0.333333333,0,0,1,2849,2,0,0,0,33,0,0
1524883,18,1,8,22.125,0.75,2,0,49643,2065,0,0,3,1,-0.160714286,0.035714286,0,0,5137,457,0,0,1,12,1,0
1524896,32,1,1,32,1,1,0,12377,45,0,0,2,0,1,0,0,0,0,0,0,0,0,68,0,0
1525023,41,1,9,41.33333333,1,4,2,14938,4,1,0,5,0,0.333333333,0,0,0,616,0,0,0,0,71,1,0
1525044,17,1,7,22.8,0.4,2,0,5098,20,0,0,18,0,0.2,0,0,-1,0,0,0,0,0,25,1,0
1525108,22,1,5,20,0.6,2,0,3146,85,0,1,2,1,0.666666667,0.1,1,0,359,21,0,0,0,14,0,0
1525119,17,1,35,21.14814815,0.766666667,7,1,56318,58,0,1,11,-1,0.222222222,-0.007526882,0,0,0,0,0,0,0,63,1,0
1525124,20,1,1,21,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,13,0,0
1525170,25,1,31,24.77777778,0.576923077,5,2,65162,0,1,0,2,0,0.388888889,0,0,0,150,0,0,0,0,71,1,0
1525191,23,1,26,22.23529412,0.409090909,3,0,38235,17,0,1,34,0,0.352941177,-0.0256917,-1,0,163,0,0,0,-1,46,1,0
1525291,15,0,26,18.86956522,0.32,13,0,14,5,5,0,17,1,0.233201581,-0.013333333,1,0,0,0,0,0,0,21,0,0
1525368,19,0,16,23.54545455,0.307692308,7,0,1736,22,1,0,8,0,0.272727273,0,0,-1,76,0,0,0,0,48,1,0
1525487,23,1,5,27.5,1,3,0,5087,58,0,0,1,0,0,0,0,0,0,0,0,0,0,34,0,0
1525595,24,0,5,25,0.2,4,0,113,11,0,1,5,0,0.4,0,0,0,0,0,0,0,0,38,1,0
1525606,25,1,2,24,1,1,0,6667,8,0,0,3,0,0.5,0,0,0,0,0,0,0,0,55,0,0
1525637,36,1,14,34.71428571,0.777777778,4,2,81074,89,2,1,2,1,0.428571429,0,1,0,4531,10,0,0,-6,59,1,0
1525651,20,1,34,20.26666667,0.46875,4,1,16851,354,0,2,341,-1,0.36344086,0.014204546,0,1,1114,1,0,0,0,40,0,0
1525854,22,1,7,21.2,0.666666667,2,0,40371,2,0,1,8,0,0.2,0,0,0,1097,0,0,0,0,72,0,0
1525862,44,1,95,34.66197183,0.356321839,21,7,8020,50,56,1,60,12,1.420036347,0.014216576,1,-2,1301,6,0,0,11,38,1,0
1525863,20,1,1,20,0,1,0,20,5,0,0,1,0,0,0,0,0,0,0,0,0,0,23,0,0
1525905,21,1,3,22.5,1,1,0,19816,0,0,1,5,0,0.5,0,0,0,325,0,0,0,0,49,0,0
1525908,27,1,5,22,0.5,1,0,17236,20,0,0,3,0,0,0,0,0,852,2,0,0,0,54,1,0
1526054,23,0,3,21.5,0,1,0,1081,23,0,0,6,0,0.5,0,0,0,0,0,0,0,0,88,0,0
1526100,23,0,21,25.92307692,0.5,3,0,163621,55,0,0,6,0,0.230769231,0,0,0,0,0,0,0,0,71,1,0
1526172,24,1,16,27.14285714,0.75,4,1,2695,42,13,1,0,0,0.285714286,0,0,0,1518,0,0,0,-16,48,0,0
1526228,27,1,30,26.16666667,0.826086957,7,0,36209,0,3,0,88,1,0.637254902,0.007905138,0,0,644,0,0,0,0,74,0,0
1526258,16,0,2,19,0,1,0,27,21,0,1,2,0,1,0,0,0,0,0,0,0,-1,30,0,0
1526267,25,1,2,24,1,1,0,11217,0,1,0,2,0,0.5,0,0,0,0,0,0,0,0,82,0,0
1526352,23,1,2,17,0,1,0,3,0,0,0,6,0,1,0,0,0,0,0,0,0,0,15,0,0
1526400,17,1,10,17.625,0.5,1,0,16002,38,0,1,5,0,0.458333333,0.055555556,0,0,0,0,0,0,0,18,1,0
1526469,27,0,14,28.54545455,0.769230769,2,3,16780,82,3,1,1,0,0.545454546,0,0,0,1047,0,0,0,0,81,1,0
1526551,14,0,4,16.75,0,1,0,3296,42,1,0,6,-1,0.15,-0.2,0,0,0,0,0,0,0,31,0,0
1526556,24,1,34,22.875,0.366666667,6,0,8720,20,0,1,1,0,0.458333333,0.033333333,0,0,4,0,0,0,0,39,0,0
1526575,27,1,1,33,0,1,0,19,0,0,0,2,0,0,0,0,0,0,0,0,0,0,72,1,0
1526604,22,1,2,21,0.5,1,0,16060,0,45,0,2,-1,-0.333333333,-0.166666667,-1,0,329,0,0,0,0,67,1,0
1526619,23,1,5,19,0.8,1,0,1101,107,0,0,2,1,0,-0.2,0,0,267,10,0,0,0,24,0,0
1526732,20,0,4,22,0.5,1,0,7643,44,0,0,1,0,0.666666667,0,0,0,0,0,0,0,0,34,1,0
1526766,23,1,2,27,1,1,0,15664,163,2,0,1,0,0,0,0,0,979,3,0,0,0,38,0,0
1526844,23,1,1,20,0,1,0,2283,0,0,0,1,0,0,0,0,0,0,0,0,0,0,70,1,0
1526882,20,0,1,19,0,1,0,2693,9,0,1,0,0,0,0,0,0,0,0,0,0,0,70,1,0
1526940,21,0,23,20.75,0.136363636,3,0,4395,2,0,1,1,0,0.05,0,0,0,1786,0,0,0,0,41,0,0
1527011,24,1,19,22.07692308,0.4,6,1,8135,95,0,2,7,-1,0.505494506,0.025,0,0,614,0,0,0,0,85,1,0
1527013,22,0,9,23.66666667,0.8,1,0,1110,52,0,1,4,0,0,0,0,0,0,0,0,0,0,32,0,0
1527044,20,1,16,21.33333333,0.733333333,2,0,12396,29,0,0,11,2,-0.051282051,-0.112820513,0,0,1531,0,0,0,0,28,1,0
1527055,22,1,10,21.33333333,0.444444444,3,0,44130,27,1,0,57,0,0.333333333,0,0,0,1649,3,0,0,3,60,1,0
1527080,22,1,10,20.8,0.2,4,0,37395,5,0,0,11,0,0.2,0,0,0,367,0,0,0,0,80,1,0
1527087,25,1,10,21,0.875,4,2,14641,49,13,0,11,0,0.4,0,0,0,826,3,0,0,0,36,0,0
1527121,21,1,2,22,1,2,0,11847,0,0,0,1,0,0.5,0,0,0,0,0,0,0,0,69,1,0
1527176,21,1,10,26.66666667,0.9,3,1,8212,0,0,1,9,0,0.222222222,0,0,1,0,0,0,0,0,60,0,0
1527199,20,0,6,24.75,0.666666667,5,0,3686,2,0,1,3,0,0.5,0,0,0,0,0,0,0,0,45,0,0
1527208,29,1,2,30,1,1,0,697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0
1527541,21,1,77,21.140625,0.887323944,11,0,36632,90,0,1,43,7,0.845543033,0.021652302,0,0,2464,8,0,0,1,16,0,0
1527579,18,1,31,17.89285714,0.517241379,3,0,2723,48,1,0,1,4,-0.194099379,-0.002758621,0,0,452,3,0,0,1,16,0,0
1527603,22,1,14,20.69230769,0.785714286,2,0,2717,5,0,0,9,0,0.153846154,0,0,0,0,0,0,0,0,35,0,0
1527647,26,1,3,27.33333333,1,2,1,12166,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,65,0,0
1527889,25,1,2,25,0.5,1,0,30299,1,0,0,192,0,0,0,0,0,0,0,0,0,0,66,0,0
1527894,18,1,1,17,0,1,0,36,2,0,1,2,0,0,0,0,0,0,0,0,0,0,31,0,0
1527919,22,1,27,26.5,0.909090909,4,1,33021,129,0,1,8,0,0.222222222,0,0,-1,2208,11,0,0,0,51,0,0
1527956,20,1,6,23.33333333,0.333333333,5,0,20942,18,0,1,3,0,0.166666667,0,-1,0,0,0,0,0,0,25,0,0
1528016,31,1,5,28,0.4,1,0,12048,0,0,0,4,0,0.5,0,0,0,0,0,0,0,0,57,0,0
1528139,17,1,13,22.66666667,0.75,2,0,2039,14,0,0,4,11,0.166666667,0.25,1,0,1733,14,0,0,3,5,0,0
1528248,24,1,6,20.66666667,0.666666667,1,0,7005,26,0,1,2,0,0.333333333,0,0,0,0,0,0,0,0,47,0,0
1528313,26,1,2,27,1,1,0,13228,66,0,1,16,0,0,0,0,0,1032,1,0,0,0,74,0,0
1528349,27,1,8,24.71428571,0.571428571,3,0,15281,1,0,0,6,0,0.428571429,0,0,0,0,0,0,0,0,64,0,0
1528418,18,1,14,18.81818182,0.384615385,1,0,29716,0,0,0,21,0,0.181818182,0,0,0,53,0,0,0,0,33,0,0
1528440,31,1,18,36.22222222,0.8,4,1,75982,251,6,4,0,0,0.111111111,0,0,0,4561,9,0,0,0,78,1,0
1528585,21,1,20,22.53846154,0.538461539,2,0,11576,0,0,1,80,0,0.121794872,-0.044871795,0,-1,0,0,0,0,0,52,0,0
1528653,18,0,7,18.25,0.666666667,1,0,694,23,0,0,2,0,0.05,0,0,0,6,0,0,0,0,14,0,0
1528742,17,1,3,23,1,1,1,15246,0,0,0,1,0,0,0,0,0,1228,0,0,0,0,20,1,0
1528800,54,1,7,31.25,0.333333333,5,0,14446,103,2,1,4,0,0.25,0,0,0,790,1,0,0,0,53,0,0
1528974,25,1,11,23.44444444,0.636363636,3,0,12300,180,65,1,22,1,0.333333333,-0.063636364,1,0,36,1,0,0,0,62,1,0
1528994,20,0,34,21.07142857,0.5,13,1,93257,72,8,0,122,0,0.392857143,0,0,-1,2183,3,0,0,-23,70,0,0
1529138,23,1,8,23,0.875,2,0,11137,2,0,0,2,0,0.25,0,0,0,1312,0,0,0,0,65,1,0
1529332,23,0,12,22.1,0.727272727,4,0,2373,0,0,0,3,0,0.1,0,1,0,334,0,0,0,0,34,1,0
1529456,24,1,12,20.875,0.3,2,0,32680,0,0,0,23,1,0.125,0.077777778,0,0,3685,0,0,0,1,45,1,0
1529485,29,1,3,26,0.666666667,1,0,19340,1,0,0,1,0,1,0,0,0,880,0,0,0,0,36,1,0
1529534,24,0,2,23,0,1,0,83,45,0,0,1,0,0,0,0,0,0,0,0,0,0,24,1,0
1529580,23,1,32,23.29166667,0.730769231,3,3,51083,16,1,0,55,0,0.248188406,0,0,0,2572,0,0,0,0,52,1,0
1529599,23,1,123,21.92045455,0.532110092,11,4,17412,0,5,0,336,7,-0.016254315,-0.021287967,1,-1,1070,0,0,0,26,59,1,0
1529645,35,0,5,32.5,0.333333333,1,0,4729,64,0,1,17,0,1,0,0,0,0,0,0,0,0,49,0,0
1529707,25,1,10,23.85714286,0.555555556,1,0,4471,0,0,0,3,0,0.571428571,0,0,0,0,0,0,0,0,71,1,0
1529751,19,1,30,21.04166667,0.961538462,2,1,25593,67,4,0,17,0,0.25,0,0,0,90,0,0,0,0,43,1,0
1529762,30,1,15,30,0.777777778,2,1,60371,122,0,0,17,0,0.4,0,0,0,4665,0,0,0,0,42,0,0
1529850,16,1,13,20.2,0.461538462,3,0,2216,43,0,0,9,0,0.563636364,0,0,0,0,0,0,0,0,35,0,0
1529864,17,1,2,21.5,0,1,0,60,3,0,1,1,0,0.5,0,0,0,0,0,0,0,0,36,0,0
1529907,24,1,2,27,1,1,0,2326,0,0,0,1,0,1,0,0,0,0,0,0,0,0,47,0,0
1529912,44,1,11,38.85714286,0.625,5,1,6716,119,7,5,4,0,1.857142857,0,0,-1,0,0,0,0,0,79,0,-1
1529925,22,1,48,22.59090909,0.864864865,6,2,52252,124,2,1,21,0,0.454545455,0,0,-1,4739,11,0,0,0,43,1,0
1529956,23,1,10,24.33333333,0.333333333,3,0,8278,215,0,1,14,0,0,0,0,0,0,0,0,0,0,49,0,0
1530061,35,1,9,34.66666667,0.666666667,3,0,38462,58,0,0,5,-1,0,0,0,0,1040,-1,0,0,-1,64,0,0
1530124,36,1,23,28.44444444,0.888888889,2,0,47789,0,6,1,11,0,0.277777778,0,0,0,0,0,0,0,0,70,0,0
1530126,23,1,1,22,0,1,0,634,1,0,1,1,0,0,0,0,0,0,0,0,0,0,59,0,0
1530198,27,1,21,26.5,0.692307692,2,0,43156,348,0,0,39,0,0.125,0,0,0,361,0,0,0,0,35,1,0
1530244,19,1,15,18.33333333,0.692307692,3,0,16091,173,0,0,9,4,0.444444444,-0.085470085,0,0,2946,23,0,0,0,9,1,0
1530346,18,1,1,19,1,1,0,78,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,1,0
1530380,36,1,2,31,1,2,0,1184,2,0,1,2,0,0,0,0,0,0,0,0,0,0,56,0,0
1530437,26,1,2,23,1,1,1,1278,3,0,1,1,0,1,0,0,1,0,0,0,0,0,57,0,0
1530571,21,1,5,21,0.666666667,1,0,11587,0,0,0,0,0,0.666666667,0,0,0,665,0,0,0,0,23,0,0
1530649,34,1,10,25.55555556,0.5,8,0,59634,396,3,1,5,0,0.222222222,0,0,0,4653,0,0,0,0,45,1,0
1530678,19,1,2,18,0,1,0,1218,11,0,0,6,1,0,0,0,0,107,1,0,0,1,19,1,0
1530728,25,1,10,25.28571429,0.875,2,0,5829,49,0,1,6,0,0.142857143,0,0,0,0,0,0,0,0,47,0,0
1530819,28,1,1,28,1,1,0,5368,0,0,1,1,0,0,0,0,0,0,0,0,0,0,38,0,0
1530936,16,1,13,18.90909091,0.307692308,2,0,2511,19,0,1,9,0,0.181818182,0,0,0,0,0,0,0,0,23,0,0
1531043,23,1,1,22,0,1,1,2848,0,0,0,1,0,1,0,0,1,0,0,0,0,0,21,1,0
1531101,41,1,5,19,0.5,2,0,450,63,0,2,0,0,1,0,0,0,5,0,0,0,0,34,1,0
1531465,24,1,4,23,0.5,1,0,17855,0,0,1,1,0,0.25,0,0,0,0,0,0,0,0,54,0,0
1531497,30,1,4,32,0.666666667,1,0,73466,37,0,0,2,0,0.333333333,0,0,0,7614,0,0,0,0,50,1,0
1531543,26,1,18,28,1,5,1,33303,88,0,1,9,0,0.2,0,0,-1,313,0,0,0,0,60,0,0
1531822,17,1,7,17.4,1,3,0,7832,181,0,0,2,2,0.4,0,2,0,123,3,0,0,-1,28,0,0
1531832,22,1,61,23.69565217,0.660377359,21,0,71555,42,10,1,188,-1,0.355226642,-0.006289308,-2,0,4119,2,0,0,0,64,1,0
1531836,21,1,1,24,1,1,0,6520,0,0,0,2,0,0,0,0,0,0,0,0,0,0,25,0,0
1531884,23,1,6,22.66666667,1,1,0,33387,21,0,0,4,0,0.666666667,0,0,0,2442,1,0,0,0,36,1,0
1531896,33,1,7,34,0.5,1,0,42002,577,0,0,2,1,-7.5,0.5,0,0,8638,21,0,0,1,20,1,0
1531902,21,1,5,22.6,1,3,0,4252,0,111,0,28,0,0,0,0,0,0,0,0,0,0,77,1,0
1532055,19,1,4,19.5,0.5,1,0,8704,2,0,1,1,0,0.5,0,0,0,0,0,0,0,0,58,1,0
1532128,28,1,19,25.85714286,0.571428571,3,1,34666,12,2,0,12,2,0.087912088,0.032967033,0,-1,2392,0,0,0,3,71,0,0
1532189,17,1,17,18.8,0.6,4,0,41745,26,0,0,34,0,0.3,0,0,0,1629,0,0,0,0,40,0,0
1532323,14,0,130,17.77884615,0.50862069,12,0,7006,143,1,0,67,39,0.393131868,0.00862069,2,0,2600,100,0,0,25,7,0,0
1532347,22,0,8,22.42857143,0.5,1,0,2810,0,0,0,2,0,0.142857143,0,0,0,0,0,0,0,0,66,1,0
1532366,16,0,2,18,0,1,0,0,24,0,2,1,0,1,0,0,0,0,0,0,0,0,24,1,0
1532370,20,1,8,20.14285714,1,2,0,16984,0,0,0,0,0,0.285714286,0,0,0,342,0,0,0,0,43,1,0
1532415,23,1,11,23,0.8,5,0,8666,103,0,0,3,0,0.5,0,0,0,132,1,0,0,0,35,0,0
1532433,40,0,8,16,0.428571429,3,0,23,14,0,1,7,0,0.666666667,0,0,0,0,0,0,0,0,25,0,0
1532454,25,1,20,23.91666667,0.714285714,3,0,2648,0,4,0,21,0,0.532051282,0,0,0,594,0,0,0,0,49,1,0
1532552,26,1,8,21.875,0.285714286,4,0,1553,53,0,0,4,0,0,0,0,0,0,0,0,0,0,10,0,0
1532607,20,1,1,22,0,1,0,2723,0,0,1,3,0,0,0,0,0,0,0,0,0,0,55,0,0
1532613,19,1,2,19,1,1,0,547,31,0,0,2,0,1,0,0,0,424,0,0,0,0,48,0,0
1532625,27,0,48,27.43243243,0.743589744,16,0,32787,1279,3125,0,134,7,0.087604846,-0.074592075,2,-1,1806,61,171,0,3,50,0,0
1532656,21,0,2,20,1,1,0,52,14,0,0,2,0,0.5,0,0,0,0,0,0,0,0,21,1,0
1532664,18,0,13,17.66666667,0.333333333,2,0,7125,314,0,0,20,0,0.222222222,0,0,0,559,31,0,0,-1,27,0,0
1532676,22,1,3,24.66666667,1,1,0,94,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,67,1,0
1532735,23,1,30,21.95652174,0.708333333,3,1,22017,118,3,0,4,2,0.289855073,-0.018939394,1,-1,1247,0,0,0,1,35,1,0
1532825,17,0,16,19,0,6,0,6214,0,0,0,8,0,0.285714286,0,-1,0,0,0,0,0,0,39,0,0
1532835,18,1,5,19,0.5,1,0,698,4,0,1,1,0,0.6,0,0,0,0,0,0,0,0,45,0,0
1532947,20,1,7,25,0.25,3,0,76034,2,0,1,5,0,0.25,0,0,0,0,0,0,0,0,77,0,0
1532954,20,1,3,20.5,0.666666667,1,1,114818,0,0,0,0,0,0.5,0,0,1,7854,0,0,0,0,16,1,0
1532958,22,1,6,23.25,0.75,3,0,3375,9,7,0,2,0,0.25,0,0,0,0,0,0,0,0,78,0,0
1533063,22,0,1,24,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,1,0
1533077,19,1,3,19,0.5,2,0,979,0,0,0,2,0,0.5,0,0,0,0,0,0,0,0,21,0,0
1533123,25,0,5,26,1,2,0,1144,0,0,0,1,0,0.333333333,0,0,0,0,0,0,0,0,42,0,0
1533154,38,1,1,27,0,1,0,237,2,0,1,1,0,0,0,0,0,0,0,0,0,0,56,0,0
1533201,23,1,5,18.5,0.2,1,0,0,0,0,1,2,4,3.5,0.2,0,0,0,0,0,0,0,11,0,0
1533272,28,1,25,23.52173913,0.25,8,0,14495,603,0,0,9,1,0.658102767,0.032608696,1,0,6038,194,0,0,0,13,0,0
1533344,24,1,90,22.44303798,0.892857143,17,2,36693,91,6,0,40,3,0.336371308,-0.009581882,0,-1,10577,5,0,0,2,28,0,0
1533355,20,1,4,25,0.333333333,3,0,23652,16,0,1,1,1,0.666666667,0,0,0,5397,6,0,0,0,59,0,0
1533677,21,1,7,20.4,0.857142857,4,0,11872,274,0,0,7,0,0.2,0,0,0,1507,32,0,0,0,34,0,0
1533754,20,1,5,20.5,0.5,1,0,13983,341,0,0,0,1,0.166666667,-0.166666667,0,0,3208,45,0,0,0,11,0,0
1533782,31,1,2,28,0,0,0,44,17,0,1,1,0,0,0,0,0,0,0,0,0,0,60,0,0
1533904,32,1,9,28.125,0.333333333,2,0,33140,0,0,0,19,0,0.25,0,0,0,364,0,0,0,0,69,0,0
1533949,26,0,1,24,1,1,0,414,0,0,0,1,0,0,0,0,0,0,0,0,0,0,63,0,0
1533958,21,1,2,21,0.5,1,1,2319,140,0,2,2,0,0,0,0,0,0,0,0,0,0,36,0,0
1534071,21,1,1,23,0,1,0,2322,87,1,0,5,0,0,0,0,0,0,0,0,0,0,55,0,0
1534072,19,0,32,20.34615385,0.548387097,17,0,110193,21,0,0,20,0,0.384615385,0,0,0,82,0,0,0,0,39,0,0
1534084,16,0,7,21,0.166666667,2,1,75296,0,0,0,9,0,0.2,0,0,0,0,0,0,0,0,39,1,0
1534161,22,1,22,24.25,0.75,6,1,30482,79,5,1,14,1,0.5,0.016666667,0,1,2236,0,0,0,0,71,0,0
1534234,24,1,1,25,1,1,0,60,1,0,0,1,0,0,0,0,0,0,0,0,0,0,46,0,0
1534317,19,0,36,20.52,0.636363636,11,3,1892,3,0,0,22,0,0.32,0,0,0,0,0,0,0,0,21,0,0
1534324,30,0,10,33.16666667,0.75,4,0,22693,282,0,0,2,0,0.166666667,0.035714286,0,0,1253,2,0,0,0,26,0,0
1534331,25,1,36,26.77419355,0.833333333,1,0,105714,16,0,1,9,0,0.305443548,0.02688172,0,0,4060,0,0,0,0,53,0,0
1534404,31,1,6,29.33333333,0.666666667,3,0,84210,120,0,0,2,1,0,0,0,0,8125,13,0,0,0,41,0,0
1534465,36,1,5,26,0.5,1,1,11025,251,0,1,0,0,0,0,0,0,254,1,0,0,0,25,1,0
1534505,22,1,10,21.42857143,0.777777778,1,0,90645,47,9,1,10,1,-0.238095238,0.027777778,0,0,7065,3,0,0,0,66,0,0
1534523,22,1,9,24.11111111,0.888888889,3,0,494,12,0,0,5,0,1.111111111,-0.111111111,0,0,0,0,0,0,0,17,0,0
1534571,19,1,20,18.94444444,0.294117647,5,0,21728,55,0,0,35,0,0.333333333,0,0,0,239,0,0,0,0,34,1,0
1534580,26,0,1,30,1,1,0,450,0,0,0,1,0,0,0,0,0,0,0,0,0,0,69,0,0
1534589,45,0,1,41,1,1,0,6171,1,0,0,0,0,1,0,0,0,0,0,0,0,0,51,1,0
1534590,28,0,17,25.15384615,0.571428571,2,1,8762,123,0,1,0,2,-0.118881119,-0.095238095,0,0,443,0,0,0,0,73,0,0
1534598,33,1,3,28,1,3,0,504,0,0,0,1,0,0,0,0,0,0,0,0,0,0,46,0,0
1534656,21,1,16,20,0.714285714,4,0,6429,162,13,0,114,0,0.307692308,0,0,0,0,0,0,0,0,64,1,0
1534661,23,1,34,21.23333333,0.65625,11,0,52910,5,0,1,42,0,0.233333333,0,0,0,1633,-7,0,0,0,43,0,0
1534710,21,0,2,29.5,0.5,1,0,1920,25,0,1,4,1,5.5,-0.5,0,0,0,0,0,0,0,24,1,0
1534723,26,0,6,24.4,0.666666667,2,1,1441,3,0,1,33,0,0.2,0,0,1,0,0,0,0,0,60,1,0
1534735,25,1,6,22.6,0.8,2,0,4773,14,0,0,0,0,0.2,0,0,0,0,0,0,0,0,69,0,0
1534781,26,0,9,25.75,0.833333333,2,0,1430,14,0,1,6,0,0.25,0,0,0,0,0,0,0,0,48,0,0
1534946,21,0,3,28,1,2,1,900,8,0,1,1,0,1,0,0,0,0,0,0,0,0,46,1,0
1535042,18,0,96,20.52857143,0.734177215,16,0,10575,131,0,0,185,11,-0.225526932,-0.085267229,4,0,1220,38,0,0,20,34,0,0
1535076,30,0,26,33.66666667,0.916666667,8,4,33031,736,0,1,39,0,1.611111111,0.003623188,0,-2,1351,0,0,0,0,64,1,0
1535102,19,0,1,21,0,1,0,6120,18,0,1,1,0,0,0,0,0,0,0,0,0,0,54,1,0
1535242,22,0,15,22.85714286,0.846153846,1,2,204283,27,0,1,54,0,0.285714286,0,0,0,1808,0,0,0,0,71,0,0
1535264,17,0,1,19,1,1,0,1432,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,1,0
1535273,24,1,9,24.5,1,3,0,30742,90,0,0,5,0,0.5,0,0,0,0,0,0,0,0,74,0,0
1535282,25,1,7,26.66666667,0.666666667,1,0,6266,86,0,1,2,0,0,0,0,0,0,0,0,0,0,71,1,0
1535297,22,1,3,26,0.5,2,0,1574,3,0,1,1,0,0,0,0,0,0,0,0,0,0,40,0,0
1535306,19,1,11,21.4,0.666666667,3,0,9018,30,0,0,8,0,0.2,0,0,0,839,0,0,0,0,34,1,0
1535416,25,0,1,24,1,1,0,10,5,0,1,1,0,0,0,0,0,0,0,0,0,0,22,1,0
1535445,23,1,6,21.66666667,0.5,2,0,1406,0,0,0,3,0,0.333333333,0,0,0,0,0,0,0,0,42,0,0
1535547,33,0,2,30,0.5,1,0,692,0,0,5,1,1,7,0.5,0,0,114,0,0,0,0,54,0,0
1535592,48,1,1,30,0,1,0,44,3,0,0,1,0,1,0,0,0,0,0,0,0,0,57,0,0
1535608,19,1,2,20,1,1,0,752,85,0,1,10,0,0.5,0,0,0,0,0,0,0,0,30,1,0
1535664,18,1,4,19.33333333,1,1,0,4279,5,0,1,2,0,0.666666667,0,0,0,0,0,0,0,0,39,0,0
1535674,23,1,28,22.4,0.583333333,7,2,57832,10,1,0,12,0,0.25,0,0,1,1918,0,0,0,0,51,0,0
1535727,20,0,6,20.25,0.166666667,2,0,3184,201,8,1,15,0,0.75,0,0,0,0,0,0,0,0,51,0,0
1535733,27,0,15,26.76923077,0.5,1,1,14330,19,2,1,1,0,0.602564103,0,0,0,0,0,0,0,0,78,0,0
1535794,18,1,153,18.07258065,0.924137931,20,2,21123,412,3,1,168,137,-1.355990783,0.049137931,16,2,17295,344,1,0,144,25,0,0
1535838,21,1,24,19.89473684,0.909090909,5,0,6671,11,0,0,11,2,-0.222910217,0.009090909,0,0,449,1,0,0,2,35,0,0
1535886,19,0,1,28,1,1,0,1175,30,0,1,1,0,1,0,0,0,0,0,0,0,0,29,0,0
1535953,20,0,1,20,1,1,0,8314,6,0,0,3,0,0,0,0,0,0,0,0,0,0,41,0,0
1535968,28,0,12,27.22222222,0.8,6,0,28207,0,2,0,32,-1,0,-0.018181818,-1,-1,94,0,0,0,0,71,0,0
1536030,17,0,2,18,1,1,0,2316,31,0,0,2,0,0,0,0,0,425,13,0,0,0,10,0,0
1536090,37,0,2,40.5,1,1,0,902,24,0,0,2,0,0,0,0,0,12,0,0,0,0,38,1,0
1536094,23,1,43,25.43243243,0.717948718,2,3,3501,4,0,0,2,0,0.243243243,0,0,0,0,0,0,0,0,65,0,0
1536220,17,0,49,21.325,0.934782609,19,1,307,0,0,0,248,0,0.471341463,0,0,0,0,0,0,0,0,35,1,0
1536226,19,1,1,36,1,1,0,3097,19,4,1,2,0,0,0,0,0,0,0,0,0,0,61,0,0
1536232,23,1,4,23.66666667,1,1,0,29611,20,0,1,4,0,0,0,0,0,328,2,0,0,0,29,1,0
1536301,34,1,5,28.66666667,0.666666667,3,0,68496,42,4,1,2,0,0.333333333,0,0,0,2333,0,0,0,0,61,0,0
1536331,20,1,7,21.16666667,0.285714286,1,0,580,0,0,0,4,0,0.166666667,0,0,0,0,0,0,0,0,50,0,0
1536382,19,1,109,18.7195122,0.484848485,6,0,176617,0,0,0,66,16,0.048279318,0.020562771,1,0,11858,0,0,0,4,42,0,0
1536401,28,0,3,30.33333333,0.5,3,0,890,5,0,1,9,0,0.333333333,0,0,0,0,0,0,0,0,45,0,0
1536423,29,1,2,27,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,32,0,0
1536502,24,0,1,24,1,1,0,41,24,0,1,0,0,0,0,0,0,0,0,0,0,0,51,0,0
1536554,23,0,6,22.2,0,1,0,15073,382,0,1,13,0,0.2,0,0,0,116,9,0,0,0,48,0,0
1536586,27,0,1,28,1,1,0,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,39,0,0
1536638,19,1,14,19.5,0.555555556,2,0,8507,46,0,1,9,1,0.5,0,0,0,580,1,0,0,0,38,1,0
1536680,19,1,5,19,0.5,2,0,3511,11,0,0,1,0,0.2,0,0,0,0,0,0,0,0,17,0,0
1536713,17,1,7,22.33333333,0.285714286,2,1,12,0,0,0,1,0,1,0,0,1,0,0,0,0,0,31,0,0
1536717,19,1,79,21.01960784,0.73015873,17,1,12150,571,27,0,22,2,0.219607843,-0.011776754,0,1,67,0,0,0,0,30,1,0
1536763,22,1,26,22.45,0.9,2,0,900,0,0,1,2,-1,0.307142857,-0.004761905,0,0,0,0,0,0,0,50,0,0
1536831,30,1,16,30.5,0.785714286,2,2,807,1,0,0,3,4,0.9,0.058441558,0,1,585,0,0,0,0,5,0,0
1536979,26,1,24,22.2,0.952380952,4,1,52788,437,3,1,43,0,0.25,0,0,0,1,0,0,0,0,62,0,0
1537078,34,1,7,35.66666667,0.4,5,0,31237,0,6,1,2,0,0.666666667,0,0,0,2416,0,0,0,0,71,1,0
